rank,rider,rider_number,team,time,bonus,penalty,stage,date,distance,origin,destination,stage_type,winner_country,general,points,mountains,young,stage_winner,time_seconds,cumtime,gc_rank,timediff
133,Luke Rowe,6,Ineos Grenadiers,3H 50M 16S,0,0,1,2020-08-29,156,Nice,Nice,Flat stage,NOR,135,135,185,105,135,13816,13816,162,243
139,Ben Hermans,173,Israel Start-Up Nation,3H 50M 27S,0,0,1,2020-08-29,156,Nice,Nice,Flat stage,NOR,135,135,185,105,135,13827,13827,163,254
145,Sébastien Reichenbach,58,Groupama - Fdj,3H 50M 38S,0,0,1,2020-08-29,156,Nice,Nice,Flat stage,NOR,135,135,185,105,135,13838,13838,164,265
150,Mathieu Burgaudeau,182,Total Direct Energie,3H 51M 14S,0,0,1,2020-08-29,156,Nice,Nice,Flat stage,NOR,135,135,185,105,135,13874,13874,165,301
151,Lilian Calmejane,183,Total Direct Energie,3H 51M 14S,0,0,1,2020-08-29,156,Nice,Nice,Flat stage,NOR,135,135,185,105,135,13874,13874,166,301
154,Guy Niv,176,Israel Start-Up Nation,3H 51M 37S,0,0,1,2020-08-29,156,Nice,Nice,Flat stage,NOR,135,135,185,105,135,13897,13897,167,324
167,Thomas De Gendt,154,Lotto Soudal,3H 57M 27S,0,0,1,2020-08-29,156,Nice,Nice,Flat stage,NOR,135,135,185,105,135,14247,14247,168,674
168,Niccolò Bonifazio,181,Total Direct Energie,3H 57M 27S,0,0,1,2020-08-29,156,Nice,Nice,Flat stage,NOR,135,135,185,105,135,14247,14247,169,674
169,Philippe Gilbert,157,Lotto Soudal,3H 57M 27S,0,0,1,2020-08-29,156,Nice,Nice,Flat stage,NOR,135,135,185,105,135,14247,14247,170,674
170,Jérôme Cousin,184,Total Direct Energie,3H 57M 27S,0,0,1,2020-08-29,156,Nice,Nice,Flat stage,NOR,135,135,185,105,135,14247,14247,171,674
171,Nikias Arndt,202,Team Sunweb,3H 57M 27S,0,0,1,2020-08-29,156,Nice,Nice,Flat stage,NOR,135,135,185,105,135,14247,14247,172,674
172,Pavel Sivakov,7,Ineos Grenadiers,3H 59M 27S,0,0,1,2020-08-29,156,Nice,Nice,Flat stage,NOR,135,135,185,105,135,14367,14367,173,794
173,Steff Cras,152,Lotto Soudal,3H 59M 27S,0,0,1,2020-08-29,156,Nice,Nice,Flat stage,NOR,135,135,185,105,135,14367,14367,174,794
174,Kévin Ledanois,84,Team Arkea - Samsic,3H 59M 27S,0,0,1,2020-08-29,156,Nice,Nice,Flat stage,NOR,135,135,185,105,135,14367,14367,175,794
1,Julian Alaphilippe,41,Deceuninck - Quick - Step,4H 55M 12S,15,0,2,2020-08-30,186,Nice,Nice,Medium mountain stage,FRA,41,135,33,204,41,17712,31295,1,0
3,Adam Yates,161,Mitchelton - Scott,4H 55M 16S,12,0,2,2020-08-30,186,Nice,Nice,Medium mountain stage,FRA,41,135,33,204,41,17716,31299,2,4
2,Marc Hirschi,204,Team Sunweb,4H 55M 19S,8,0,2,2020-08-30,186,Nice,Nice,Medium mountain stage,FRA,41,135,33,204,41,17719,31302,3,7
4,Greg Van Avermaet,111,Ccc Team,4H 55M 29S,0,0,2,2020-08-30,186,Nice,Nice,Medium mountain stage,FRA,41,135,33,204,41,17729,31312,4,17
5,Sergio Andres Higuita,74,Ef Pro Cycling,4H 55M 29S,0,0,2,2020-08-30,186,Nice,Nice,Medium mountain stage,FRA,41,135,33,204,41,17729,31312,5,17
6,Bauke Mollema,104,Trek - Segafredo,4H 55M 29S,0,0,2,2020-08-30,186,Nice,Nice,Medium mountain stage,FRA,41,135,33,204,41,17729,31312,6,17
7,Alexey Lutsenko,146,Astana Pro Team,4H 55M 29S,0,0,2,2020-08-30,186,Nice,Nice,Medium mountain stage,FRA,41,135,33,204,41,17729,31312,7,17
8,Tadej Pogacar,131,Uae Team Emirates,4H 55M 29S,0,0,2,2020-08-30,186,Nice,Nice,Medium mountain stage,FRA,41,135,33,204,41,17729,31312,8,17
9,Maximilian Schachmann,28,Bora - Hansgrohe,4H 55M 29S,0,0,2,2020-08-30,186,Nice,Nice,Medium mountain stage,FRA,41,135,33,204,41,17729,31312,9,17
10,Alberto Bettiol,72,Ef Pro Cycling,4H 55M 29S,0,0,2,2020-08-30,186,Nice,Nice,Medium mountain stage,FRA,41,135,33,204,41,17729,31312,10,17
11,Guillaume Martin,121,Cofidis,4H 55M 29S,0,0,2,2020-08-30,186,Nice,Nice,Medium mountain stage,FRA,41,135,33,204,41,17729,31312,11,17
12,Esteban Chaves,164,Mitchelton - Scott,4H 55M 29S,0,0,2,2020-08-30,186,Nice,Nice,Medium mountain stage,FRA,41,135,33,204,41,17729,31312,12,17
13,Damiano Caruso,63,Bahrain - Mclaren,4H 55M 29S,0,0,2,2020-08-30,186,Nice,Nice,Medium mountain stage,FRA,41,135,33,204,41,17729,31312,13,17
14,Alejandro Valverde,91,Movistar Team,4H 55M 29S,0,0,2,2020-08-30,186,Nice,Nice,Medium mountain stage,FRA,41,135,33,204,41,17729,31312,14,17
15,Pierre Latour,34,Ag2r La Mondiale,4H 55M 29S,0,0,2,2020-08-30,186,Nice,Nice,Medium mountain stage,FRA,41,135,33,204,41,17729,31312,15,17
16,Miguel Angel Lopez,141,Astana Pro Team,4H 55M 29S,0,0,2,2020-08-30,186,Nice,Nice,Medium mountain stage,FRA,41,135,33,204,41,17729,31312,16,17
17,Egan Bernal,1,Ineos Grenadiers,4H 55M 29S,0,0,2,2020-08-30,186,Nice,Nice,Medium mountain stage,FRA,41,135,33,204,41,17729,31312,17,17
18,Nairo Quintana,81,Team Arkea - Samsic,4H 55M 29S,0,0,2,2020-08-30,186,Nice,Nice,Medium mountain stage,FRA,41,135,33,204,41,17729,31312,18,17
19,Jesus Herrada,124,Cofidis,4H 55M 29S,0,0,2,2020-08-30,186,Nice,Nice,Medium mountain stage,FRA,41,135,33,204,41,17729,31312,19,17
20,Richard Carapaz,3,Ineos Grenadiers,4H 55M 29S,0,0,2,2020-08-30,186,Nice,Nice,Medium mountain stage,FRA,41,135,33,204,41,17729,31312,20,17
21,Pierre Rolland,218,B&B Hotels - Vital Concept P / B Ktm,4H 55M 29S,0,0,2,2020-08-30,186,Nice,Nice,Medium mountain stage,FRA,41,135,33,204,41,17729,31312,21,17
22,Tom Dumoulin,14,Team Jumbo - Visma,4H 55M 29S,0,0,2,2020-08-30,186,Nice,Nice,Medium mountain stage,FRA,41,135,33,204,41,17729,31312,22,17
23,Kenny Elissonde,103,Trek - Segafredo,4H 55M 29S,0,0,2,2020-08-30,186,Nice,Nice,Medium mountain stage,FRA,41,135,33,204,41,17729,31312,23,17
24,Nicolas Roche,208,Team Sunweb,4H 55M 29S,0,0,2,2020-08-30,186,Nice,Nice,Medium mountain stage,FRA,41,135,33,204,41,17729,31312,24,17
25,Enric Mas,94,Movistar Team,4H 55M 29S,0,0,2,2020-08-30,186,Nice,Nice,Medium mountain stage,FRA,41,135,33,204,41,17729,31312,25,17
26,Emanuel Buchmann,22,Bora - Hansgrohe,4H 55M 29S,0,0,2,2020-08-30,186,Nice,Nice,Medium mountain stage,FRA,41,135,33,204,41,17729,31312,26,17
27,Mikel Landa,61,Bahrain - Mclaren,4H 55M 29S,0,0,2,2020-08-30,186,Nice,Nice,Medium mountain stage,FRA,41,135,33,204,41,17729,31312,27,17
28,Pello Bilbao,62,Bahrain - Mclaren,4H 55M 29S,0,0,2,2020-08-30,186,Nice,Nice,Medium mountain stage,FRA,41,135,33,204,41,17729,31312,28,17
29,Thibaut Pinot,51,Groupama - Fdj,4H 55M 29S,0,0,2,2020-08-30,186,Nice,Nice,Medium mountain stage,FRA,41,135,33,204,41,17729,31312,29,17
30,Romain Bardet,31,Ag2r La Mondiale,4H 55M 29S,0,0,2,2020-08-30,186,Nice,Nice,Medium mountain stage,FRA,41,135,33,204,41,17729,31312,30,17
31,Primož Roglic,11,Team Jumbo - Visma,4H 55M 29S,0,0,2,2020-08-30,186,Nice,Nice,Medium mountain stage,FRA,41,135,33,204,41,17729,31312,31,17
32,Rigoberto Uran,71,Ef Pro Cycling,4H 55M 29S,0,0,2,2020-08-30,186,Nice,Nice,Medium mountain stage,FRA,41,135,33,204,41,17729,31312,32,17
33,Davide Formolo,134,Uae Team Emirates,4H 55M 29S,0,0,2,2020-08-30,186,Nice,Nice,Medium mountain stage,FRA,41,135,33,204,41,17729,31312,33,17
34,Richie Porte,101,Trek - Segafredo,4H 55M 29S,0,0,2,2020-08-30,186,Nice,Nice,Medium mountain stage,FRA,41,135,33,204,41,17729,31312,34,17
36,Luis León Sanchez,147,Astana Pro Team,4H 55M 29S,0,0,2,2020-08-30,186,Nice,Nice,Medium mountain stage,FRA,41,135,33,204,41,17729,31312,35,17
37,Gorka Izaguirre Insausti,144,Astana Pro Team,4H 55M 46S,0,0,2,2020-08-30,186,Nice,Nice,Medium mountain stage,FRA,41,135,33,204,41,17746,31329,36,34
38,Michal Kwiatkowski,5,Ineos Grenadiers,4H 56M 31S,0,0,2,2020-08-30,186,Nice,Nice,Medium mountain stage,FRA,41,135,33,204,41,17791,31374,37,79
39,Marc Soler,97,Movistar Team,4H 56M 39S,0,0,2,2020-08-30,186,Nice,Nice,Medium mountain stage,FRA,41,135,33,204,41,17799,31382,38,87
40,Domenico Pozzovivo,197,Ntt Pro Cycling Team,4H 56M 43S,0,0,2,2020-08-30,186,Nice,Nice,Medium mountain stage,FRA,41,135,33,204,41,17803,31386,39,91
41,George Bennett,12,Team Jumbo - Visma,4H 56M 43S,0,0,2,2020-08-30,186,Nice,Nice,Medium mountain stage,FRA,41,135,33,204,41,17803,31386,40,91
42,Fabio Aru,132,Uae Team Emirates,4H 57M 36S,0,0,2,2020-08-30,186,Nice,Nice,Medium mountain stage,FRA,41,135,33,204,41,17856,31439,41,144
43,Rudy Molard,57,Groupama - Fdj,4H 57M 36S,0,0,2,2020-08-30,186,Nice,Nice,Medium mountain stage,FRA,41,135,33,204,41,17856,31439,42,144
44,Valentin Madouas,56,Groupama - Fdj,4H 57M 36S,0,0,2,2020-08-30,186,Nice,Nice,Medium mountain stage,FRA,41,135,33,204,41,17856,31439,43,144
45,Sepp Kuss,16,Team Jumbo - Visma,4H 57M 36S,0,0,2,2020-08-30,186,Nice,Nice,Medium mountain stage,FRA,41,135,33,204,41,17856,31439,44,144
46,Wout Van Aert,18,Team Jumbo - Visma,4H 57M 36S,0,0,2,2020-08-30,186,Nice,Nice,Medium mountain stage,FRA,41,135,33,204,41,17856,31439,45,144
47,Hugh John Carthy,73,Ef Pro Cycling,4H 59M 5S,0,0,2,2020-08-30,186,Nice,Nice,Medium mountain stage,FRA,41,135,33,204,41,17945,31528,46,233
48,Daniel Felipe Martinez,76,Ef Pro Cycling,4H 59M 5S,0,0,2,2020-08-30,186,Nice,Nice,Medium mountain stage,FRA,41,135,33,204,41,17945,31528,47,233
49,Alexis Vuillermoz,38,Ag2r La Mondiale,4H 59M 5S,0,0,2,2020-08-30,186,Nice,Nice,Medium mountain stage,FRA,41,135,33,204,41,17945,31528,48,233
35,Sébastien Reichenbach,58,Groupama - Fdj,4H 55M 29S,0,0,2,2020-08-30,186,Nice,Nice,Medium mountain stage,FRA,41,135,33,204,41,17729,31567,49,272
50,Nicolas Edet,123,Cofidis,4H 59M 52S,0,0,2,2020-08-30,186,Nice,Nice,Medium mountain stage,FRA,41,135,33,204,41,17992,31575,50,280
51,Harold Tejada,148,Astana Pro Team,4H 59M 52S,0,0,2,2020-08-30,186,Nice,Nice,Medium mountain stage,FRA,41,135,33,204,41,17992,31575,51,280
52,Ilnur Zakarin,118,Ccc Team,4H 59M 52S,0,0,2,2020-08-30,186,Nice,Nice,Medium mountain stage,FRA,41,135,33,204,41,17992,31575,52,280
53,Romain Sicard,186,Total Direct Energie,4H 59M 52S,0,0,2,2020-08-30,186,Nice,Nice,Medium mountain stage,FRA,41,135,33,204,41,17992,31575,53,280
54,Mikel Nieve,168,Mitchelton - Scott,4H 59M 52S,0,0,2,2020-08-30,186,Nice,Nice,Medium mountain stage,FRA,41,135,33,204,41,17992,31575,54,280
55,Ion Izaguirre Insausti,145,Astana Pro Team,4H 59M 52S,0,0,2,2020-08-30,186,Nice,Nice,Medium mountain stage,FRA,41,135,33,204,41,17992,31575,55,280
56,Warren Barguil,83,Team Arkea - Samsic,4H 59M 52S,0,0,2,2020-08-30,186,Nice,Nice,Medium mountain stage,FRA,41,135,33,204,41,17992,31575,56,280
57,Jasper Stuyven,107,Trek - Segafredo,5H 1M 2S,0,0,2,2020-08-30,186,Nice,Nice,Medium mountain stage,FRA,41,135,33,204,41,18062,31645,57,350
58,Krists Neilands,175,Israel Start-Up Nation,5H 2M 29S,0,0,2,2020-08-30,186,Nice,Nice,Medium mountain stage,FRA,41,135,33,204,41,18149,31732,58,437
59,Jonathan Castroviejo,4,Ineos Grenadiers,5H 2M 29S,0,0,2,2020-08-30,186,Nice,Nice,Medium mountain stage,FRA,41,135,33,204,41,18149,31732,59,437
60,Bob Jungels,47,Deceuninck - Quick - Step,5H 2M 29S,0,0,2,2020-08-30,186,Nice,Nice,Medium mountain stage,FRA,41,135,33,204,41,18149,31732,60,437
61,Mikael Cherel,32,Ag2r La Mondiale,5H 2M 29S,0,0,2,2020-08-30,186,Nice,Nice,Medium mountain stage,FRA,41,135,33,204,41,18149,31732,61,437
62,Winner Anacona,82,Team Arkea - Samsic,5H 2M 29S,0,0,2,2020-08-30,186,Nice,Nice,Medium mountain stage,FRA,41,135,33,204,41,18149,31732,62,437
63,Nelson Oliveira,95,Movistar Team,5H 4M 8S,0,0,2,2020-08-30,186,Nice,Nice,Medium mountain stage,FRA,41,135,33,204,41,18248,31831,63,536
64,Robert Gesink,15,Team Jumbo - Visma,5H 4M 8S,0,0,2,2020-08-30,186,Nice,Nice,Medium mountain stage,FRA,41,135,33,204,41,18248,31831,64,536
65,Niklas Eg,102,Trek - Segafredo,5H 4M 8S,0,0,2,2020-08-30,186,Nice,Nice,Medium mountain stage,FRA,41,135,33,204,41,18248,31831,65,536
66,Diego Rosa,86,Team Arkea - Samsic,5H 5M 22S,0,0,2,2020-08-30,186,Nice,Nice,Medium mountain stage,FRA,41,135,33,204,41,18322,31905,66,610
67,Jan Polanc,138,Uae Team Emirates,5H 5M 24S,0,0,2,2020-08-30,186,Nice,Nice,Medium mountain stage,FRA,41,135,33,204,41,18324,31907,67,612
68,Cyril Gautier,215,B&B Hotels - Vital Concept P / B Ktm,5H 5M 46S,0,0,2,2020-08-30,186,Nice,Nice,Medium mountain stage,FRA,41,135,33,204,41,18346,31929,68,634
69,Toms Skujins,106,Trek - Segafredo,5H 5M 46S,0,0,2,2020-08-30,186,Nice,Nice,Medium mountain stage,FRA,41,135,33,204,41,18346,31929,69,634
71,Lennard Kämna,24,Bora - Hansgrohe,5H 5M 46S,0,0,2,2020-08-30,186,Nice,Nice,Medium mountain stage,FRA,41,135,33,204,41,18346,31929,70,634
72,Felix Grossschartner,23,Bora - Hansgrohe,5H 5M 46S,0,0,2,2020-08-30,186,Nice,Nice,Medium mountain stage,FRA,41,135,33,204,41,18346,31929,71,634
73,Gregor Mühlberger,25,Bora - Hansgrohe,5H 5M 46S,0,0,2,2020-08-30,186,Nice,Nice,Medium mountain stage,FRA,41,135,33,204,41,18346,31929,72,634
74,Dario Cataldo,92,Movistar Team,5H 5M 46S,0,0,2,2020-08-30,186,Nice,Nice,Medium mountain stage,FRA,41,135,33,204,41,18346,31929,73,634
75,Clément Venturini,37,Ag2r La Mondiale,5H 8M 10S,0,0,2,2020-08-30,186,Nice,Nice,Medium mountain stage,FRA,41,135,33,204,41,18490,32073,74,778
76,Carlos Verona,98,Movistar Team,5H 9M 19S,0,0,2,2020-08-30,186,Nice,Nice,Medium mountain stage,FRA,41,135,33,204,41,18559,32142,75,847
77,Neilson Powless,77,Ef Pro Cycling,5H 9M 19S,0,0,2,2020-08-30,186,Nice,Nice,Medium mountain stage,FRA,41,135,33,204,41,18559,32142,76,847
78,Søren Kragh Andersen,205,Team Sunweb,5H 9M 19S,0,0,2,2020-08-30,186,Nice,Nice,Medium mountain stage,FRA,41,135,33,204,41,18559,32142,77,847
70,Ben Hermans,173,Israel Start-Up Nation,5H 5M 46S,0,0,2,2020-08-30,186,Nice,Nice,Medium mountain stage,FRA,41,135,33,204,41,18346,32173,78,878
79,Dries Devenyns,46,Deceuninck - Quick - Step,5H 10M 0S,0,0,2,2020-08-30,186,Nice,Nice,Medium mountain stage,FRA,41,135,33,204,41,18600,32183,79,888
80,Kasper Asgreen,42,Deceuninck - Quick - Step,5H 13M 12S,0,0,2,2020-08-30,186,Nice,Nice,Medium mountain stage,FRA,41,135,33,204,41,18792,32375,80,1080
81,Oliver Naesen,35,Ag2r La Mondiale,5H 13M 12S,0,0,2,2020-08-30,186,Nice,Nice,Medium mountain stage,FRA,41,135,33,204,41,18792,32375,81,1080
82,Connor Swift,88,Team Arkea - Samsic,5H 13M 12S,0,0,2,2020-08-30,186,Nice,Nice,Medium mountain stage,FRA,41,135,33,204,41,18792,32375,82,1080
83,Nils Politt,177,Israel Start-Up Nation,5H 13M 12S,0,0,2,2020-08-30,186,Nice,Nice,Medium mountain stage,FRA,41,135,33,204,41,18792,32375,83,1080
84,Dayer Quintana,85,Team Arkea - Samsic,5H 13M 12S,0,0,2,2020-08-30,186,Nice,Nice,Medium mountain stage,FRA,41,135,33,204,41,18792,32375,84,1080
85,Stefan Küng,54,Groupama - Fdj,5H 13M 12S,0,0,2,2020-08-30,186,Nice,Nice,Medium mountain stage,FRA,41,135,33,204,41,18792,32375,85,1080
86,Nans Peters,36,Ag2r La Mondiale,5H 13M 12S,0,0,2,2020-08-30,186,Nice,Nice,Medium mountain stage,FRA,41,135,33,204,41,18792,32375,86,1080
87,Michael Schär,116,Ccc Team,5H 13M 12S,0,0,2,2020-08-30,186,Nice,Nice,Medium mountain stage,FRA,41,135,33,204,41,18792,32375,87,1080
88,Roman Kreuziger,196,Ntt Pro Cycling Team,5H 13M 12S,0,0,2,2020-08-30,186,Nice,Nice,Medium mountain stage,FRA,41,135,33,204,41,18792,32375,88,1080
89,José Rojas,96,Movistar Team,5H 13M 12S,0,0,2,2020-08-30,186,Nice,Nice,Medium mountain stage,FRA,41,135,33,204,41,18792,32375,89,1080
91,Quentin Pacher,216,B&B Hotels - Vital Concept P / B Ktm,5H 13M 12S,0,0,2,2020-08-30,186,Nice,Nice,Medium mountain stage,FRA,41,135,33,204,41,18792,32375,90,1080
92,Benoit Cosnefroy,33,Ag2r La Mondiale,5H 13M 12S,0,0,2,2020-08-30,186,Nice,Nice,Medium mountain stage,FRA,41,135,33,204,41,18792,32375,91,1080
93,Jonas Koch,115,Ccc Team,5H 13M 12S,0,0,2,2020-08-30,186,Nice,Nice,Medium mountain stage,FRA,41,135,33,204,41,18792,32375,92,1080
94,Anthony Perez,126,Cofidis,5H 13M 12S,0,0,2,2020-08-30,186,Nice,Nice,Medium mountain stage,FRA,41,135,33,204,41,18792,32375,93,1080
95,Edward Theuns,108,Trek - Segafredo,5H 13M 12S,0,0,2,2020-08-30,186,Nice,Nice,Medium mountain stage,FRA,41,135,33,204,41,18792,32375,94,1080
96,David Gaudu,53,Groupama - Fdj,5H 13M 12S,0,0,2,2020-08-30,186,Nice,Nice,Medium mountain stage,FRA,41,135,33,204,41,18792,32375,95,1080
97,Tiesj Benoot,201,Team Sunweb,5H 13M 12S,0,0,2,2020-08-30,186,Nice,Nice,Medium mountain stage,FRA,41,135,33,204,41,18792,32375,96,1080
98,Omar Fraile,142,Astana Pro Team,5H 13M 12S,0,0,2,2020-08-30,186,Nice,Nice,Medium mountain stage,FRA,41,135,33,204,41,18792,32375,97,1080
99,Tejay Van Garderen,78,Ef Pro Cycling,5H 13M 12S,0,0,2,2020-08-30,186,Nice,Nice,Medium mountain stage,FRA,41,135,33,204,41,18792,32375,98,1080
100,Daniel Martin,171,Israel Start-Up Nation,5H 13M 12S,0,0,2,2020-08-30,186,Nice,Nice,Medium mountain stage,FRA,41,135,33,204,41,18792,32375,99,1080
101,Amund Grøndahl Jansen,13,Team Jumbo - Visma,5H 13M 12S,0,0,2,2020-08-30,186,Nice,Nice,Medium mountain stage,FRA,41,135,33,204,41,18792,32375,100,1080
102,Edvald Boasson Hagen,192,Ntt Pro Cycling Team,5H 13M 12S,0,0,2,2020-08-30,186,Nice,Nice,Medium mountain stage,FRA,41,135,33,204,41,18792,32375,101,1080
103,Lukas Pöstlberger,27,Bora - Hansgrohe,5H 13M 12S,0,0,2,2020-08-30,186,Nice,Nice,Medium mountain stage,FRA,41,135,33,204,41,18792,32375,102,1080
104,Tim Declercq,45,Deceuninck - Quick - Step,5H 13M 12S,0,0,2,2020-08-30,186,Nice,Nice,Medium mountain stage,FRA,41,135,33,204,41,18792,32375,103,1080
105,Dylan Van Baarle,8,Ineos Grenadiers,5H 13M 12S,0,0,2,2020-08-30,186,Nice,Nice,Medium mountain stage,FRA,41,135,33,204,41,18792,32375,104,1080
106,Daniel Oss,26,Bora - Hansgrohe,5H 13M 12S,0,0,2,2020-08-30,186,Nice,Nice,Medium mountain stage,FRA,41,135,33,204,41,18792,32375,105,1080
107,Michael Gogl,194,Ntt Pro Cycling Team,5H 13M 12S,0,0,2,2020-08-30,186,Nice,Nice,Medium mountain stage,FRA,41,135,33,204,41,18792,32375,106,1080
108,Peter Sagan,21,Bora - Hansgrohe,5H 13M 12S,0,0,2,2020-08-30,186,Nice,Nice,Medium mountain stage,FRA,41,135,33,204,41,18792,32375,107,1080
109,Tony Martin,17,Team Jumbo - Visma,5H 13M 12S,0,0,2,2020-08-30,186,Nice,Nice,Medium mountain stage,FRA,41,135,33,204,41,18792,32375,108,1080
110,Sonny Colbrelli,64,Bahrain - Mclaren,5H 13M 12S,0,0,2,2020-08-30,186,Nice,Nice,Medium mountain stage,FRA,41,135,33,204,41,18792,32375,109,1080
111,Alessandro De Marchi,112,Ccc Team,5H 13M 12S,0,0,2,2020-08-30,186,Nice,Nice,Medium mountain stage,FRA,41,135,33,204,41,18792,32375,110,1080
112,Jan Hirt,114,Ccc Team,5H 13M 18S,0,0,2,2020-08-30,186,Nice,Nice,Medium mountain stage,FRA,41,135,33,204,41,18798,32381,111,1086
90,Simon Geschke,113,Ccc Team,5H 13M 32S,0,20,2,2020-08-30,186,Nice,Nice,Medium mountain stage,FRA,41,135,33,204,41,18812,32395,112,1100
113,Michael Hundahl Valgren,195,Ntt Pro Cycling Team,5H 16M 9S,0,0,2,2020-08-30,186,Nice,Nice,Medium mountain stage,FRA,41,135,33,204,41,18969,32552,113,1257
114,Matteo Trentin,117,Ccc Team,5H 16M 9S,0,0,2,2020-08-30,186,Nice,Nice,Medium mountain stage,FRA,41,135,33,204,41,18969,32552,114,1257
115,Matej Mohoric,66,Bahrain - Mclaren,5H 16M 9S,0,0,2,2020-08-30,186,Nice,Nice,Medium mountain stage,FRA,41,135,33,204,41,18969,32552,115,1257
116,Daryl Impey,165,Mitchelton - Scott,5H 16M 9S,0,0,2,2020-08-30,186,Nice,Nice,Medium mountain stage,FRA,41,135,33,204,41,18969,32552,116,1257
118,Jens Keukeleire,75,Ef Pro Cycling,5H 16M 9S,0,0,2,2020-08-30,186,Nice,Nice,Medium mountain stage,FRA,41,135,33,204,41,18969,32552,117,1257
120,Jack Bauer,162,Mitchelton - Scott,5H 16M 9S,0,0,2,2020-08-30,186,Nice,Nice,Medium mountain stage,FRA,41,135,33,204,41,18969,32552,118,1257
121,Pierre Luc Perichon,127,Cofidis,5H 16M 9S,0,0,2,2020-08-30,186,Nice,Nice,Medium mountain stage,FRA,41,135,33,204,41,18969,32552,119,1257
122,Christopher Juul Jensen,166,Mitchelton - Scott,5H 16M 9S,0,0,2,2020-08-30,186,Nice,Nice,Medium mountain stage,FRA,41,135,33,204,41,18969,32552,120,1257
123,Tom Van Asbroeck,178,Israel Start-Up Nation,5H 17M 5S,0,0,2,2020-08-30,186,Nice,Nice,Medium mountain stage,FRA,41,135,33,204,41,19025,32608,121,1313
124,Matthieu Ladagnous,55,Groupama - Fdj,5H 17M 5S,0,0,2,2020-08-30,186,Nice,Nice,Medium mountain stage,FRA,41,135,33,204,41,19025,32608,122,1313
125,Cyril Barthe,212,B&B Hotels - Vital Concept P / B Ktm,5H 17M 5S,0,0,2,2020-08-30,186,Nice,Nice,Medium mountain stage,FRA,41,135,33,204,41,19025,32608,123,1313
126,Joris Nieuwenhuis,206,Team Sunweb,5H 17M 5S,0,0,2,2020-08-30,186,Nice,Nice,Medium mountain stage,FRA,41,135,33,204,41,19025,32608,124,1313
127,Imanol Erviti,93,Movistar Team,5H 17M 5S,0,0,2,2020-08-30,186,Nice,Nice,Medium mountain stage,FRA,41,135,33,204,41,19025,32608,125,1313
128,Hugo Houle,143,Astana Pro Team,5H 17M 5S,0,0,2,2020-08-30,186,Nice,Nice,Medium mountain stage,FRA,41,135,33,204,41,19025,32608,126,1313
129,Wouter Poels,67,Bahrain - Mclaren,5H 21M 14S,0,0,2,2020-08-30,186,Nice,Nice,Medium mountain stage,FRA,41,135,33,204,41,19274,32857,127,1562
117,Guy Niv,176,Israel Start-Up Nation,5H 16M 9S,0,0,2,2020-08-30,186,Nice,Nice,Medium mountain stage,FRA,41,135,33,204,41,18969,32866,128,1571
137,Alexander Kristoff,135,Uae Team Emirates,5H 23M 42S,0,0,2,2020-08-30,186,Nice,Nice,Medium mountain stage,FRA,41,135,33,204,41,19422,32995,129,1700
146,Mads Pedersen,105,Trek - Segafredo,5H 23M 42S,0,0,2,2020-08-30,186,Nice,Nice,Medium mountain stage,FRA,41,135,33,204,41,19422,32999,130,1704
131,Elia Viviani,128,Cofidis,5H 23M 42S,0,0,2,2020-08-30,186,Nice,Nice,Medium mountain stage,FRA,41,135,33,204,41,19422,33005,131,1710
132,Jens Debusschere,214,B&B Hotels - Vital Concept P / B Ktm,5H 23M 42S,0,0,2,2020-08-30,186,Nice,Nice,Medium mountain stage,FRA,41,135,33,204,41,19422,33005,132,1710
133,Rémi Cavagna,44,Deceuninck - Quick - Step,5H 23M 42S,0,0,2,2020-08-30,186,Nice,Nice,Medium mountain stage,FRA,41,135,33,204,41,19422,33005,133,1710
134,Hugo Hofstetter,174,Israel Start-Up Nation,5H 23M 42S,0,0,2,2020-08-30,186,Nice,Nice,Medium mountain stage,FRA,41,135,33,204,41,19422,33005,134,1710
135,Geoffrey Soupe,187,Total Direct Energie,5H 23M 42S,0,0,2,2020-08-30,186,Nice,Nice,Medium mountain stage,FRA,41,135,33,204,41,19422,33005,135,1710
136,Vegard Stake Laengen,136,Uae Team Emirates,5H 23M 42S,0,0,2,2020-08-30,186,Nice,Nice,Medium mountain stage,FRA,41,135,33,204,41,19422,33005,136,1710
138,Marco Marcato,137,Uae Team Emirates,5H 23M 42S,0,0,2,2020-08-30,186,Nice,Nice,Medium mountain stage,FRA,41,135,33,204,41,19422,33005,137,1710
139,Luka Mezgec,167,Mitchelton - Scott,5H 23M 42S,0,0,2,2020-08-30,186,Nice,Nice,Medium mountain stage,FRA,41,135,33,204,41,19422,33005,138,1710
140,Marco Haller,65,Bahrain - Mclaren,5H 23M 42S,0,0,2,2020-08-30,186,Nice,Nice,Medium mountain stage,FRA,41,135,33,204,41,19422,33005,139,1710
141,Maxime Chevalier,213,B&B Hotels - Vital Concept P / B Ktm,5H 23M 42S,0,0,2,2020-08-30,186,Nice,Nice,Medium mountain stage,FRA,41,135,33,204,41,19422,33005,140,1710
142,Anthony Turgis,188,Total Direct Energie,5H 23M 42S,0,0,2,2020-08-30,186,Nice,Nice,Medium mountain stage,FRA,41,135,33,204,41,19422,33005,141,1710
